Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,5709,146,39.103,99.477,99.477,492,N/A,437,N/A,381,N/A,362.79,N/A,73.70,N/A,323.59,N/A,74.05,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,0,146,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,5709,146,39.103,99.477,99.477,121,N/A,109,N/A,114,N/A,125.75,N/A,104.25,N/A,104.05,N/A,95.79,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,0,146,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,5709,146,39.103,99.477,99.477,24,108,2,101,459,74,189.95,124.04,807.46,114.76,115.75,106.98,5427.58,106.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,Time,FSC-A,5709,146,39.103,99.477,99.477,162359,19582,158476,14014,58881,8145,104450.93,39082.60,64.33,199.58,136418.47,4223.93,86.08,30.14
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,2,146,0.014,0.035,0.035,5019,4262,5019,4262,8636,4104,5115.86,223.25,101.93,5.24,5363.24,234.05,106.86,5.49
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,5709,146,39.103,99.477,99.477,24,322,2,293,459,-305,189.95,354.26,807.46,109.98,115.75,333.59,5427.58,113.72
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,0,146,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,5709,146,39.103,99.477,99.477,322,108,293,101,-305,74,354.26,124.04,109.98,114.76,333.59,106.98,113.72,106.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,5709,146,39.103,99.477,99.477,70502,108,76446,101,78407,74,40130.05,124.04,56.92,114.76,28703.08,106.98,37.55,106.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,5709,146,39.103,99.477,99.477,70502,322,76446,293,78407,-305,40130.05,354.26,56.92,109.98,28703.08,333.59,37.55,113.72
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10110,66,153.182,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,66,151.515,98.912,98.912,24679,8012,19609,6709,39390,17922,23314.55,11403.56,94.47,142.33,9995.69,4113.47,50.98,61.32
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,66,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,66,151.515,98.912,98.912,229,N/A,193,N/A,58,N/A,166.27,N/A,72.46,N/A,129.86,N/A,67.23,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,1128,66,17.091,11.157,11.280,16160,N/A,14490,N/A,15463,N/A,7076.43,N/A,43.79,N/A,4085.06,N/A,28.19,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,66,151.515,98.912,98.912,4612,N/A,3369,N/A,8552,N/A,5584.08,N/A,121.07,N/A,2821.21,N/A,83.75,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,8,66,0.121,0.079,0.080,476,744,462,784,544,1009,36.39,309.71,7.65,41.65,32.63,301.45,7.07,38.44
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4475,66,67.803,44.263,44.750,228,8274,181,6434,30,7188,181.27,6022.01,79.64,72.78,160.28,4143.26,88.60,64.39
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,66,151.515,98.912,98.912,108,4363,72,3094,158,3661,184.93,6430.37,171.66,147.38,158.71,3802.89,219.02,122.92
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,75,66,1.136,0.742,0.750,5297,N/A,4624,N/A,5425,N/A,2471.01,N/A,46.65,N/A,965.00,N/A,20.87,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,66,151.515,98.912,98.912,698,N/A,571,N/A,577,N/A,759.73,N/A,108.82,N/A,412.62,N/A,72.31,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,1296,66,19.636,12.819,12.960,21750,N/A,19634,N/A,31551,N/A,15089.10,N/A,69.38,N/A,9322.66,N/A,47.48,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,66,151.515,98.912,98.912,3166,N/A,323,N/A,205,N/A,9002.51,N/A,284.39,N/A,296.99,N/A,92.04,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,1198,66,18.152,11.850,11.980,29,23709,4,20107,123,8621,146.03,18673.54,499.02,78.76,126.57,8953.80,2953.74,44.53
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,66,151.515,98.912,98.912,108,3223,72,340,158,240,184.93,9953.26,171.66,308.82,158.71,320.70,219.02,94.39
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,66,151.515,98.912,98.912,77120,24679,75105,19609,64666,39390,45439.69,23314.55,58.92,94.47,59868.13,9995.69,79.71,50.98
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,53,66,0.803,0.524,0.530,45,5014,25,4343,-164,4968,178.76,2803.83,394.89,55.92,179.12,746.01,716.79,17.18
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,66,151.515,98.912,98.912,108,531,72,414,158,-93,184.93,700.64,171.66,131.98,158.71,455.56,219.02,110.16
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,1198,66,18.152,11.850,11.980,925,23709,806,20107,-132,8621,1233.98,18673.54,133.36,78.76,1066.50,8953.80,132.26,44.53
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,66,151.515,98.912,98.912,531,3223,414,340,-93,240,700.64,9953.26,131.98,308.82,455.56,320.70,110.16,94.39
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,66,151.515,98.912,98.912,4363,3223,3094,340,3661,240,6430.37,9953.26,147.38,308.82,3802.89,320.70,122.92,94.39
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,66,151.515,98.912,98.912,4363,531,3094,414,3661,-93,6430.37,700.64,147.38,131.98,3802.89,455.56,122.92,110.16
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10190,119,85.630,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,119,84.034,98.135,98.135,23161,9497,18279,7058,17651,15151,25693.59,19693.18,110.93,207.37,7914.86,4774.71,43.30,67.65
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,163,119,1.370,1.600,1.630,182592,N/A,180168,N/A,192678,N/A,39968.22,N/A,21.89,N/A,38061.33,N/A,21.13,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,119,84.034,98.135,98.135,3276,N/A,209,N/A,174,N/A,23642.46,N/A,721.64,N/A,148.12,N/A,71.03,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,784,119,6.588,7.694,7.840,15660,N/A,13455,N/A,14224,N/A,8804.16,N/A,56.22,N/A,3282.48,N/A,24.40,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,119,84.034,98.135,98.135,4181,N/A,3229,N/A,7535,N/A,4943.92,N/A,118.26,N/A,2456.35,N/A,76.07,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,102,119,0.857,1.001,1.020,37064,1242,1306,1063,3427,1439,73460.08,884.06,198.20,71.16,1176.69,687.87,90.08,64.70
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4421,119,37.151,43.386,44.210,346,7214,209,5483,547,5717,629.79,6195.05,182.03,85.87,185.99,3094.08,88.92,56.43
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,119,84.034,98.135,98.135,3465,3891,89,2944,-69,1115,26328.27,5523.26,759.78,141.97,179.32,3313.79,201.93,112.54
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,36,119,0.303,0.353,0.360,5248,N/A,4577,N/A,12242,N/A,1707.17,N/A,32.53,N/A,827.58,N/A,18.08,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,119,84.034,98.135,98.135,603,N/A,506,N/A,515,N/A,641.70,N/A,106.42,N/A,368.04,N/A,72.72,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,1075,119,9.034,10.550,10.750,18709,N/A,18000,N/A,4471,N/A,13149.23,N/A,70.28,N/A,8022.39,N/A,44.57,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,119,84.034,98.135,98.135,2342,N/A,256,N/A,142,N/A,7536.83,N/A,321.83,N/A,230.31,N/A,89.83,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,987,119,8.294,9.686,9.870,71,20697,16,18491,44,3750,506.36,16225.56,716.20,78.40,134.00,7400.48,837.36,40.02
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,119,84.034,98.135,98.135,3465,2385,89,271,-69,164,26328.27,7929.70,759.78,332.54,179.32,250.24,201.93,92.31
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,119,84.034,98.135,98.135,137285,23161,134139,18279,63817,17651,83115.21,25693.59,60.54,110.93,106872.48,7914.86,79.67,43.30
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,34,119,0.286,0.334,0.340,501,4818,41,4084,-162,3934,2555.29,1821.61,509.76,37.81,211.53,651.56,516.56,15.95
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,119,84.034,98.135,98.135,3465,426,89,329,-69,607,26328.27,604.16,759.78,141.79,179.32,412.87,201.93,125.48
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,987,119,8.294,9.686,9.870,822,20697,725,18491,1342,3750,1223.68,16225.56,148.93,78.40,1019.62,7400.48,140.69,40.02
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,119,84.034,98.135,98.135,426,2385,329,271,607,164,604.16,7929.70,141.79,332.54,412.87,250.24,125.48,92.31
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,119,84.034,98.135,98.135,3891,2385,2944,271,1115,164,5523.26,7929.70,141.97,332.54,3313.79,250.24,112.54,92.31
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,119,84.034,98.135,98.135,3891,426,2944,329,1115,607,5523.26,604.16,141.97,141.79,3313.79,412.87,112.54,125.48
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,8060,145,55.586,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,7870,145,54.276,97.643,97.643,21189,9303,16261,7172,17851,6204,26395.84,18887.24,124.57,203.03,6533.08,4624.23,40.18,64.48
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,145,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,7870,145,54.276,97.643,97.643,247,N/A,214,N/A,109,N/A,172.54,N/A,69.89,N/A,136.57,N/A,63.74,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,1104,145,7.614,13.697,14.028,14831,N/A,13241,N/A,16984,N/A,7409.90,N/A,49.96,N/A,3027.69,N/A,22.87,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,7870,145,54.276,97.643,97.643,5846,N/A,4634,N/A,2677,N/A,5195.72,N/A,88.87,N/A,3302.32,N/A,71.26,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,2,145,0.014,0.025,0.025,625,661,625,661,692,844,94.14,257.76,15.05,38.98,98.69,270.22,15.78,40.87
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4673,145,32.228,57.978,59.377,211,7969,178,6681,56,12052,162.83,5736.77,77.09,71.99,147.84,3811.55,82.97,57.05
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,7870,145,54.276,97.643,97.643,133,5693,104,4687,181,6963,185.75,5614.62,140.02,98.62,161.30,4025.64,154.94,85.89
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,14,145,0.097,0.174,0.178,4939,N/A,4530,N/A,4469,N/A,1558.62,N/A,31.56,N/A,820.30,N/A,18.11,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,7870,145,54.276,97.643,97.643,574,N/A,492,N/A,1125,N/A,518.85,N/A,90.38,N/A,356.95,N/A,72.55,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,534,145,3.683,6.625,6.785,13665,N/A,7063,N/A,8941,N/A,14709.99,N/A,107.65,N/A,6507.79,N/A,92.14,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,7870,145,54.276,97.643,97.643,1418,N/A,361,N/A,1193,N/A,5820.52,N/A,410.36,N/A,344.57,N/A,95.39,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,362,145,2.497,4.491,4.600,142,20314,87,15034,49,15309,345.35,21936.83,242.46,107.99,190.19,14781.19,217.95,98.32
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,7870,145,54.276,97.643,97.643,133,1461,104,375,181,320,185.75,6289.53,140.02,430.50,161.30,360.03,154.94,96.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,Time,FSC-A,7870,145,54.276,97.643,97.643,158729,21189,150160,16261,62941,17851,101434.58,26395.84,63.90,124.57,126639.98,6533.08,84.34,40.18
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,13,145,0.090,0.161,0.165,480,4901,48,4097,375,4632,1450.45,2024.27,302.06,41.31,159.31,631.84,331.82,15.42
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,7870,145,54.276,97.643,97.643,133,393,104,317,181,1113,185.75,510.67,140.02,129.90,161.30,400.79,154.94,126.38
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,362,145,2.497,4.491,4.600,823,20314,653,15034,1513,15309,1260.07,21936.83,153.17,107.99,986.91,14781.19,151.02,98.32
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,7870,145,54.276,97.643,97.643,393,1461,317,375,1113,320,510.67,6289.53,129.90,430.50,400.79,360.03,126.38,96.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,7870,145,54.276,97.643,97.643,5693,1461,4687,375,6963,320,5614.62,6289.53,98.62,430.50,4025.64,360.03,85.89,96.04
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,7870,145,54.276,97.643,97.643,5693,393,4687,317,6963,1113,5614.62,510.67,98.62,129.90,4025.64,400.79,85.89,126.38
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10025,117,85.684,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,117,85.470,99.751,99.751,15640,4877,13582,4238,33153,4797,20638.24,9987.16,131.96,204.76,3796.20,1696.09,27.95,40.02
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,117,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,117,85.470,99.751,99.751,138,N/A,122,N/A,139,N/A,113.45,N/A,82.20,N/A,97.33,N/A,79.58,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,9450,117,80.769,94.264,94.500,75961,N/A,73899,N/A,115899,N/A,19670.11,N/A,25.89,N/A,18186.09,N/A,24.61,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,117,85.470,99.751,99.751,71930,N/A,72572,N/A,138068,N/A,25398.27,N/A,35.31,N/A,19360.25,N/A,26.68,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,0,117,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- H1.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4447,117,38.009,44.359,44.470,99,72125,78,70786,3,94444,97.52,22403.45,98.33,31.06,72.41,18226.04,92.47,25.75
