Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,9021,146,61.788,88.070,88.070,1017,451,114,357,300,553,11747.13,1013.61,1154.82,224.54,190.16,434.12,166.50,121.70
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,1320,146,9.041,12.887,14.633,759,14343,694,14013,306,14538,1256.64,8472.66,165.56,59.07,906.72,10058.40,130.66,71.78
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,9021,146,61.788,88.070,88.070,451,2650,357,467,553,510,1013.61,5901.49,224.54,222.70,434.12,514.94,121.70,110.37
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,9021,146,61.788,88.070,88.070,6904,2650,4566,467,7880,510,24315.98,5901.49,352.19,222.70,4420.81,514.94,96.82,110.37
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,9021,146,61.788,88.070,88.070,6904,451,4566,357,7880,553,24315.98,1013.61,352.19,224.54,4420.81,434.12,96.82,121.70
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10431,135,77.267,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,135,74.074,95.868,95.547,21860,14369,15630,8865,11553,3926,43329.06,47815.53,198.22,332.77,5730.99,6053.46,36.67,68.28
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,2,135,0.015,0.019,0.020,44432,N/A,44432,N/A,51475,N/A,9959.32,N/A,22.41,N/A,10440.92,N/A,23.50,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,135,74.074,95.868,96.204,271,N/A,218,N/A,212,N/A,680.05,N/A,250.55,N/A,146.22,N/A,66.99,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,2254,135,16.696,21.609,22.461,16355,N/A,14354,N/A,16138,N/A,7053.72,N/A,43.13,N/A,4141.14,N/A,28.85,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,135,74.074,95.868,96.204,7278,N/A,5274,N/A,14501,N/A,11432.80,N/A,157.09,N/A,4056.79,N/A,76.92,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,5,135,0.037,0.048,0.050,525,869,524,900,569,796,35.29,131.61,6.72,15.14,41.12,154.77,7.85,17.19
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,5959,135,44.141,57.128,59.382,254,10525,197,8526,104,3850,301.65,8161.91,118.99,77.55,170.21,5809.58,86.30,68.14
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,135,74.074,95.868,96.204,163,7385,110,5390,-69,3198,825.89,11983.27,505.23,162.27,179.26,5485.22,163.69,101.78
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,21,135,0.156,0.201,0.209,9424,N/A,5002,N/A,4108,N/A,9555.67,N/A,101.40,N/A,1318.92,N/A,26.37,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,135,74.074,95.868,96.204,608,N/A,513,N/A,617,N/A,775.87,N/A,127.65,N/A,374.66,N/A,72.99,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,1217,135,9.015,11.667,12.128,8542,N/A,5080,N/A,10225,N/A,7392.85,N/A,86.54,N/A,3531.16,N/A,69.51,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,135,74.074,95.868,96.204,1528,N/A,402,N/A,781,N/A,3706.25,N/A,242.63,N/A,429.81,N/A,107.01,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,901,135,6.674,8.638,8.979,202,11180,111,9171,-29,10217,607.06,8445.73,301.06,75.54,203.44,6936.50,183.54,75.64
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,135,74.074,95.868,96.204,163,1627,110,435,-69,847,825.89,4033.73,505.23,247.98,179.26,480.39,163.69,110.44
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,135,74.074,95.868,95.868,146715,21860,139420,15630,59566,11553,95959.84,43329.06,65.41,198.22,120593.94,5730.99,86.50,36.67
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,19,135,0.141,0.182,0.189,917,8913,225,5947,108,4242,1227.91,6501.12,133.86,72.94,365.06,2553.49,162.44,42.94
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,135,74.074,95.868,96.204,163,454,110,363,-69,662,825.89,945.12,505.23,208.39,179.26,442.53,163.69,121.96
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,900,135,6.667,8.628,8.969,740,11188,684,9171,-860,10217,1027.12,8447.23,138.74,75.50,854.58,6935.47,124.96,75.62
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,135,74.074,95.868,96.204,454,1627,363,435,662,847,945.12,4033.73,208.39,247.98,442.53,480.39,121.96,110.44
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,135,74.074,95.868,96.204,7385,1627,5390,435,3198,847,11983.27,4033.73,162.27,247.98,5485.22,480.39,101.78,110.44
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,135,74.074,95.868,96.204,7385,454,5390,363,3198,662,11983.27,945.12,162.27,208.39,5485.22,442.53,101.78,121.96
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10356,135,76.711,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,135,74.074,96.562,96.265,20362,13315,14581,7104,15145,12594,44794.06,51142.18,219.98,384.08,4775.45,4232.08,32.75,59.57
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,135,0.007,0.010,0.010,27464,N/A,27464,N/A,27464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,135,74.074,96.562,96.871,445,N/A,192,N/A,425,N/A,670.70,N/A,150.75,N/A,187.02,N/A,97.17,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,7725,135,57.222,74.594,77.004,64929,N/A,69176,N/A,111122,N/A,34373.03,N/A,52.94,N/A,30218.71,N/A,43.68,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,135,74.074,96.562,96.871,51240,N/A,58044,N/A,19493,N/A,39381.63,N/A,76.86,N/A,55835.97,N/A,96.20,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,0,135,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,5721,135,42.378,55.243,57.028,631,47979,307,29947,22,80483,867.25,41389.36,137.33,86.27,394.74,36288.69,128.63,121.18
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,135,74.074,96.562,96.871,336,53538,60,59892,604,17580,741.95,42109.97,220.91,78.65,217.83,57644.08,361.00,96.25
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,0,135,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,135,74.074,96.562,96.871,510,N/A,452,N/A,39,N/A,381.65,N/A,74.81,N/A,350.33,N/A,77.59,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,21,135,0.156,0.203,0.209,3372,N/A,2820,N/A,2797,N/A,2171.94,N/A,64.42,N/A,328.65,N/A,11.65,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,135,74.074,96.562,96.871,322,N/A,151,N/A,155,N/A,443.96,N/A,138.05,N/A,168.22,N/A,111.77,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4,135,0.030,0.039,0.040,4176,5978,4331,3984,5103,12427,2127.19,4321.43,50.94,72.29,2180.08,684.90,50.34,17.19
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,135,74.074,96.562,96.871,336,326,60,144,604,-5,741.95,479.02,220.91,146.83,217.83,190.87,361.00,132.56
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,135,74.074,96.562,96.562,147840,20362,138254,14581,62638,15145,94851.51,44794.06,64.16,219.98,120030.55,4775.45,86.82,32.75
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,1,135,0.007,0.010,0.010,6499,4301,6499,4301,6499,4301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,135,74.074,96.562,96.871,336,337,60,305,604,57,741.95,396.10,220.91,117.42,217.83,382.48,361.00,125.24
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,4,135,0.030,0.039,0.040,1809,5978,1425,3984,1995,12427,1837.95,4321.43,101.63,72.29,1417.95,684.90,99.48,17.19
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,135,74.074,96.562,96.871,337,326,305,144,57,-5,396.10,479.02,117.42,146.83,382.48,190.87,125.24,132.56
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,135,74.074,96.562,96.871,53538,326,59892,144,17580,-5,42109.97,479.02,78.65,146.83,57644.08,190.87,96.25,132.56
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,D1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,135,74.074,96.562,96.871,53538,337,59892,305,17580,57,42109.97,396.10,78.65,117.42,57644.08,382.48,96.25,125.24
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10169,96,105.927,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,96,104.167,98.338,97.704,28820,43380,22599,38269,11414,45877,33023.09,42477.20,114.58,97.92,10789.62,18665.93,47.74,48.78
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,311,96,3.240,3.058,3.090,174364,N/A,187802,N/A,84429,N/A,53845.65,N/A,30.88,N/A,40251.20,N/A,21.43,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,96,104.167,98.338,98.977,7372,N/A,1279,N/A,258,N/A,31445.03,N/A,426.57,N/A,1188.50,N/A,92.92,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,89,96,0.927,0.875,0.884,18553,N/A,11141,N/A,12491,N/A,21490.66,N/A,115.83,N/A,837.10,N/A,7.51,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,96,104.167,98.338,98.977,4697,N/A,4462,N/A,2423,N/A,3080.36,N/A,65.59,N/A,1958.61,N/A,43.89,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,608,96,6.333,5.979,6.041,8753,1026,2430,1009,2651,504,31319.69,579.34,357.83,56.47,2219.26,612.82,91.32,60.74
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,7987,96,83.198,78.543,79.354,3510,7161,2054,6321,312,9027,3851.31,4570.23,109.72,63.82,2115.88,3180.77,103.03,50.32
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,96,104.167,98.338,98.977,12951,6192,1954,5565,566,13227,60764.06,4942.30,469.19,79.82,2115.05,3743.08,108.23,67.26
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,6,96,0.063,0.059,0.060,4577,N/A,4289,N/A,3853,N/A,814.69,N/A,17.80,N/A,615.56,N/A,14.35,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,96,104.167,98.338,98.977,733,N/A,694,N/A,582,N/A,434.86,N/A,59.34,N/A,384.91,N/A,55.46,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,2,96,0.021,0.020,0.020,5483,N/A,5483,N/A,4707,N/A,1098.24,N/A,20.03,N/A,1151.35,N/A,21.00,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,96,104.167,98.338,98.977,252,N/A,239,N/A,362,N/A,158.51,N/A,62.82,N/A,133.47,N/A,55.78,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,2,96,0.021,0.020,0.020,4260,5632,4260,5632,5948,4930,2387.72,992.58,56.05,17.62,2503.19,1040.58,58.76,18.48
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,96,104.167,98.338,98.977,12951,372,1954,332,566,441,60764.06,256.87,469.19,69.13,2115.05,214.57,108.23,64.72
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,96,104.167,98.338,98.338,112503,28820,112607,22599,63951,11414,66241.84,33023.09,58.88,114.58,83457.04,10789.62,74.11,47.74
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,15,96,0.156,0.148,0.149,5528,4292,4405,4031,3950,4296,5155.33,673.55,93.27,15.69,3866.31,407.49,87.78,10.11
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,96,104.167,98.338,98.977,12951,704,1954,637,566,675,60764.06,694.79,469.19,98.62,2115.05,558.73,108.23,87.75
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,2,96,0.021,0.020,0.020,5652,5632,5652,5632,5811,4930,224.51,992.58,3.97,17.62,235.36,1040.58,4.16,18.48
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,96,104.167,98.338,98.977,704,372,637,332,675,441,694.79,256.87,98.62,69.13,558.73,214.57,87.75,64.72
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,96,104.167,98.338,98.977,6192,372,5565,332,13227,441,4942.30,256.87,79.82,69.13,3743.08,214.57,67.26,64.72
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,96,104.167,98.338,98.977,6192,704,5565,637,13227,675,4942.30,694.79,79.82,98.62,3743.08,558.73,67.26,87.75
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,8812,145,60.772,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,3706,145,25.559,42.056,42.056,35897,19943,19536,2187,17933,1529,85794.65,97329.52,239.00,488.03,6677.63,2068.23,34.18,94.57
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,2,145,0.014,0.023,0.054,34587,N/A,34587,N/A,45407,N/A,15302.23,N/A,44.24,N/A,16042.19,N/A,46.38,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,3706,145,25.559,42.056,42.056,204,N/A,155,N/A,55,N/A,868.53,N/A,426.69,N/A,102.43,N/A,66.17,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,60,145,0.414,0.681,1.619,44820,N/A,17195,N/A,16085,N/A,68489.23,N/A,152.81,N/A,7878.69,N/A,45.82,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,3706,145,25.559,42.056,42.056,4139,N/A,2970,N/A,3569,N/A,22842.65,N/A,551.91,N/A,1514.19,N/A,50.98,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,1,145,0.007,0.011,0.027,433,653,433,653,433,653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,925,145,6.379,10.497,24.960,224,8364,114,4451,3,5379,590.60,30038.79,263.94,359.13,108.82,2026.77,95.49,45.53
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,3706,145,25.559,42.056,42.056,85,3742,17,1900,202,1824,1208.17,30107.25,1416.94,804.62,120.40,2651.46,705.10,139.56
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,39,145,0.269,0.443,1.052,18874,N/A,15104,N/A,20803,N/A,13284.66,N/A,70.39,N/A,6133.64,N/A,40.61,N/A
24-08-19 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,F1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,3706,145,25.559,42.056,42.056,626,N/A,399,N/A,1187,N/A,2330.04,N/A,372.10,N/A,248.57,N/A,62.31,N/A
