Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,24,416.667,88.300,88.300,4701,N/A,1137,N/A,7123,N/A,5204.95,N/A,110.73,N/A,2568.50,N/A,225.99,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4883,24,203.458,43.117,48.830,7,9890,-9,9127,95,18813,124.50,4467.91,1826.58,45.17,104.69,2881.28,1102.33,31.57
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,24,416.667,88.300,88.300,100,4881,1,843,-2,6155,4037.65,5811.05,4047.56,119.06,112.64,1957.39,9859.45,232.06
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,24,416.667,88.300,88.300,28790,17891,28601,15291,28604,15300,14533.69,15487.68,50.48,86.57,16880.14,5295.85,59.02,34.63
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,1080,24,45.000,9.536,10.800,-0,19848,-22,14994,-30,10614,183.01,34716.73,N/A,174.92,124.47,4632.17,558.11,30.89
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,24,416.667,88.300,88.300,100,2369,1,291,-2,468,4037.65,12940.33,4047.56,546.31,112.64,656.95,9859.45,225.44
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,4854,24,202.250,42.861,48.540,792,9850,335,9134,-46,15062,2693.81,3726.93,340.01,37.84,855.69,2876.68,255.30,31.50
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,24,416.667,88.300,88.300,2369,4881,291,843,468,6155,12940.33,5811.05,546.31,119.06,656.95,1957.39,225.44,232.06
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,24,416.667,88.300,88.300,1643,4881,2113,843,-1052,6155,13354.99,5811.05,812.75,119.06,5364.86,1957.39,253.94,232.06
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,24,416.667,88.300,88.300,1643,2369,2113,291,-1052,468,13354.99,12940.33,812.75,546.31,5364.86,656.95,253.94,225.44
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10009,8,1251.125,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,8,1250.000,99.910,99.910,17664,10000,14972,7326,24693,3131,9313.97,9090.42,52.73,90.90,5490.07,7339.61,36.67,100.19
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,3098,8,387.250,30.952,30.980,138609,N/A,127672,N/A,125480,N/A,60513.40,N/A,43.66,N/A,61995.75,N/A,48.56,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,8,1250.000,99.910,99.910,43098,N/A,240,N/A,481,N/A,72315.54,N/A,167.79,N/A,263.42,N/A,109.75,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,281,8,35.125,2.807,2.810,12547,N/A,11782,N/A,10431,N/A,2649.98,N/A,21.12,N/A,1597.06,N/A,13.55,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,8,1250.000,99.910,99.910,3613,N/A,3559,N/A,1054,N/A,3375.48,N/A,93.43,N/A,3062.82,N/A,86.06,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,460,8,57.500,4.596,4.600,122800,2075,114367,2168,200504,2197,67860.67,875.49,55.26,42.20,74251.92,1031.13,64.92,47.56
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,1272,8,159.000,12.709,12.720,600,6211,140,5390,97,3584,3307.44,3382.12,551.16,54.45,130.36,2699.70,92.87,50.08
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,8,1250.000,99.910,99.910,59550,2919,81,2427,-2370,3502,102866.89,5327.68,172.74,182.52,362.91,4858.77,449.37,200.17
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,51,8,6.375,0.510,0.510,4312,N/A,4111,N/A,4701,N/A,475.72,N/A,11.03,N/A,328.85,N/A,8.00,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,8,1250.000,99.910,99.910,587,N/A,510,N/A,-2185,N/A,972.79,N/A,165.65,N/A,693.96,N/A,136.12,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,4402,8,550.250,43.980,44.020,10192,N/A,9005,N/A,7509,N/A,4473.92,N/A,43.90,N/A,2631.63,N/A,29.22,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,8,1250.000,99.910,99.910,4593,N/A,411,N/A,49,N/A,5786.95,N/A,126.00,N/A,632.76,N/A,153.85,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4276,8,534.500,42.722,42.760,-124,10900,-47,9372,1,9707,449.95,5331.86,361.73,48.92,173.09,2696.68,365.89,28.77
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,8,1250.000,99.910,99.910,59550,4836,81,448,-2370,-163,102866.89,6364.99,172.74,131.63,362.91,811.33,449.37,181.24
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,8,1250.000,99.910,99.910,9357,17664,9044,14972,9044,24693,4811.78,9313.97,51.42,52.73,5138.69,5490.07,56.82,36.67
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,7,8,0.875,0.070,0.070,-660,4192,7,4075,160,5256,1830.75,528.70,277.57,12.61,120.09,331.25,1794.47,8.13
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,8,1250.000,99.910,99.910,59550,457,81,369,-2370,12,102866.89,933.09,172.74,204.19,362.91,679.25,449.37,184.32
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,4369,8,546.125,43.651,43.690,400,10848,355,9338,628,7331,847.82,5330.54,211.84,49.14,799.81,2709.01,225.03,29.01
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,8,1250.000,99.910,99.910,457,4836,369,448,12,-163,933.09,6364.99,204.19,131.63,679.25,811.33,184.32,181.24
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,8,1250.000,99.910,99.910,2919,4836,2427,448,3502,-163,5327.68,6364.99,182.52,131.63,4858.77,811.33,200.17,181.24
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,8,1250.000,99.910,99.910,2919,457,2427,369,3502,12,5327.68,933.09,182.52,204.19,4858.77,679.25,200.17,184.32
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10731,18,596.167,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,18,555.556,93.188,93.188,17292,4627,14658,3446,11707,6194,20545.13,11557.52,118.81,249.76,5080.87,2729.47,34.66,79.22
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,3,18,0.167,0.028,0.030,129988,N/A,67751,N/A,271329,N/A,122695.30,N/A,94.39,N/A,25006.56,N/A,36.91,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,18,555.556,93.188,93.188,186,N/A,133,N/A,60,N/A,2842.41,N/A,1524.91,N/A,94.06,N/A,70.92,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,349,18,19.389,3.252,3.490,13083,N/A,11712,N/A,12730,N/A,5047.43,N/A,38.58,N/A,1379.29,N/A,11.78,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,18,555.556,93.188,93.188,3874,N/A,3823,N/A,4921,N/A,3683.71,N/A,95.09,N/A,3332.78,N/A,87.19,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,1,18,0.056,0.009,0.010,484,565,484,565,484,565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2252,18,125.111,20.986,22.520,115,8482,84,6445,54,7023,351.75,8536.04,306.68,100.64,77.53,3888.75,92.45,60.34
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,18,555.556,93.188,93.188,51,2961,-5,2036,-73,7775,2931.70,7518.05,5782.70,253.93,106.45,5501.45,2298.76,270.25
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,18,18,1.000,0.168,0.180,5010,N/A,4366,N/A,4080,N/A,2585.63,N/A,51.61,N/A,399.49,N/A,9.15,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,18,555.556,93.188,93.188,470,N/A,423,N/A,1102,N/A,820.34,N/A,174.41,N/A,536.89,N/A,126.81,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,5946,18,330.333,55.410,59.460,10000,N/A,9365,N/A,9807,N/A,3567.48,N/A,35.68,N/A,2737.55,N/A,29.23,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,18,555.556,93.188,93.188,6019,N/A,6977,N/A,14927,N/A,5552.17,N/A,92.24,N/A,8599.86,N/A,123.26,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,5917,18,328.722,55.139,59.170,2,10526,-10,9690,214,9621,112.45,4127.86,4657.75,39.21,105.44,2830.40,1066.53,29.21
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,18,555.556,93.188,93.188,51,6280,-5,7249,-73,10859,2931.70,6021.30,5782.70,95.87,106.45,9110.48,2298.76,125.68
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,18,555.556,93.188,93.188,27653,17292,28629,14658,28631,11707,10799.47,20545.13,39.05,118.81,14704.43,5080.87,51.36,34.66
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,8,18,0.444,0.075,0.080,34,5644,-28,3949,-60,17027,189.91,4620.75,565.43,81.87,73.44,331.19,260.40,8.39
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,18,555.556,93.188,93.188,51,311,-5,248,-73,-676,2931.70,713.76,5782.70,229.57,106.45,552.76,2298.76,223.11
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,5917,18,328.722,55.139,59.170,384,10526,345,9690,-1218,9621,867.61,4127.86,225.93,39.21,782.56,2830.40,226.86,29.21
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,18,555.556,93.188,93.188,311,6280,248,7249,-676,10859,713.76,6021.30,229.57,95.87,552.76,9110.48,223.11,125.68
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,18,555.556,93.188,93.188,2961,6280,2036,7249,7775,10859,7518.05,6021.30,253.93,95.87,5501.45,9110.48,270.25,125.68
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,18,555.556,93.188,93.188,2961,311,2036,248,7775,-676,7518.05,713.76,253.93,229.57,5501.45,552.76,270.25,223.11
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,17822,66,270.030,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,66,151.515,56.110,56.110,21202,10409,18084,9399,18650,10367,17566.53,10679.34,82.85,102.60,5840.70,7556.07,32.30,80.40
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,3,66,0.045,0.017,0.030,53023,N/A,50123,N/A,82977,N/A,28614.07,N/A,53.97,N/A,35808.81,N/A,71.44,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,66,151.515,56.110,56.110,217,N/A,177,N/A,132,N/A,1018.72,N/A,470.22,N/A,113.15,N/A,63.93,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,7532,66,114.121,42.262,75.320,29933,N/A,26762,N/A,36102,N/A,18531.19,N/A,61.91,N/A,9569.22,N/A,35.76,N/A
24-07-08 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,66,151.515,56.110,56.110,24255,N/A,22910,N/A,4714,N/A,21573.90,N/A,88.94,N/A,14823.56,N/A,64.70,N/A
