Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,15,666.667,93.310,93.310,2012,3342,1639,225,4477,8350,10252.48,5962.02,509.51,178.41,3292.31,324.92,200.83,144.17
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,15,666.667,93.310,93.310,2012,232,1639,182,4477,271,10252.48,684.71,509.51,294.93,3292.31,392.45,200.83,215.35
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,14684,82,179.073,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,82,121.951,68.101,68.101,21765,6244,17142,3553,19273,1998,23997.06,18102.30,110.26,289.90,5788.81,4221.70,33.77,118.84
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,82,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,82,121.951,68.101,68.101,175,N/A,155,N/A,209,N/A,134.73,N/A,77.17,N/A,104.41,N/A,67.29,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,5217,82,63.622,35.528,52.170,34957,N/A,28026,N/A,35522,N/A,27993.56,N/A,80.08,N/A,12733.43,N/A,45.43,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,82,121.951,68.101,68.101,21332,N/A,12229,N/A,50509,N/A,28195.07,N/A,132.17,N/A,11847.78,N/A,96.88,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,0,82,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,5109,82,62.305,34.793,51.090,131,25464,97,19370,100,8294,169.86,29983.57,129.87,117.75,88.82,16459.42,91.84,84.97
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,82,121.951,68.101,68.101,37,23300,14,16909,142,31206,236.41,32540.85,637.44,139.66,120.56,15526.73,879.88,91.83
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,4,82,0.049,0.027,0.040,5561,N/A,5316,N/A,4756,N/A,1501.06,N/A,26.99,N/A,1324.84,N/A,24.92,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,82,121.951,68.101,68.101,411,N/A,371,N/A,919,N/A,297.94,N/A,72.52,N/A,246.78,N/A,66.49,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,1,82,0.012,0.007,0.010,2871,N/A,2871,N/A,2871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,82,121.951,68.101,68.101,101,N/A,94,N/A,257,N/A,92.19,N/A,90.85,N/A,74.98,N/A,80.16,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,2,82,0.024,0.014,0.020,10740,5054,10740,5054,4399,4609,8966.52,629.28,83.49,12.45,9400.11,659.71,87.53,13.05
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,82,121.951,68.101,68.101,37,84,14,75,142,360,236.41,133.19,637.44,159.48,120.56,92.66,879.88,123.13
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,82,121.951,68.101,68.101,107028,21765,109837,17142,75380,19273,53390.13,23997.06,49.88,110.26,66249.98,5788.81,60.32,33.77
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,4,82,0.049,0.027,0.040,5472,6001,2323,5365,4399,5486,7987.88,2284.17,145.99,38.06,3142.80,1108.08,135.28,20.66
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,82,121.951,68.101,68.101,37,162,14,131,142,169,236.41,347.19,637.44,214.01,120.56,289.35,879.88,220.95
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,2,82,0.024,0.014,0.020,4738,5054,4738,5054,5486,4609,1056.97,629.28,22.31,12.45,1108.08,659.71,23.38,13.05
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,82,121.951,68.101,68.101,162,84,131,75,169,360,347.19,133.19,214.01,159.48,289.35,92.66,220.95,123.13
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,82,121.951,68.101,68.101,23300,84,16909,75,31206,360,32540.85,133.19,139.66,159.48,15526.73,92.66,91.83,123.13
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,82,121.951,68.101,68.101,23300,162,16909,131,31206,169,32540.85,347.19,139.66,214.01,15526.73,289.35,91.83,220.95
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,14338,145,98.883,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,9722,145,67.048,67.806,67.806,21400,5399,16857,2738,12611,11394,26001.63,15679.79,121.51,290.41,5416.68,3157.94,32.13,115.34
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,145,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,9722,145,67.048,67.806,67.806,168,N/A,151,N/A,362,N/A,172.63,N/A,103.02,N/A,100.68,N/A,66.77,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,4197,145,28.945,29.272,43.170,33116,N/A,25248,N/A,26479,N/A,30982.77,N/A,93.56,N/A,11296.39,N/A,44.74,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,9722,145,67.048,67.806,67.806,16666,N/A,5747,N/A,29312,N/A,28501.69,N/A,171.01,N/A,5742.84,N/A,99.92,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,2,145,0.014,0.014,0.021,466,663,466,663,464,586,2.19,108.70,0.47,16.40,2.30,113.96,0.49,17.20
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4015,145,27.690,28.003,41.298,122,20966,91,16081,36,26398,245.88,29425.12,200.81,140.35,82.26,15876.00,90.58,98.72
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,9722,145,67.048,67.806,67.806,28,16649,8,7007,24,1438,197.07,32178.02,715.23,193.27,112.19,9658.21,1332.69,137.84
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,3,145,0.021,0.021,0.031,24059,N/A,24035,N/A,18337,N/A,5733.67,N/A,23.83,N/A,8447.49,N/A,35.15,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,9722,145,67.048,67.806,67.806,418,N/A,375,N/A,775,N/A,507.92,N/A,121.65,N/A,244.73,N/A,65.26,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,6,145,0.041,0.042,0.062,9725,N/A,9388,N/A,8736,N/A,2710.18,N/A,27.87,N/A,2901.77,N/A,30.91,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,9722,145,67.048,67.806,67.806,103,N/A,91,N/A,209,N/A,261.82,N/A,254.86,N/A,75.10,N/A,82.21,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,6,145,0.041,0.042,0.062,-25,8991,-66,8521,195,7839,132.34,2809.17,533.67,31.24,101.67,3278.55,153.48,38.48
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,9722,145,67.048,67.806,67.806,28,82,8,71,24,-11,197.07,253.86,715.23,308.23,112.19,90.28,1332.69,126.94
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,Time,FSC-A,9722,145,67.048,67.806,67.806,179155,21400,177224,16857,192034,12611,93418.28,26001.63,52.14,121.51,112952.62,5416.68,63.73,32.13
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,7,145,0.048,0.049,0.072,1501,13612,1097,5923,-153,16370,1968.96,12581.81,131.21,92.43,1705.68,3366.63,155.44,56.84
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,9722,145,67.048,67.806,67.806,28,169,8,131,24,-97,197.07,570.75,715.23,337.11,112.19,283.91,1332.69,216.53
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,6,145,0.041,0.042,0.062,-30,8991,-103,8521,232,7839,915.37,2809.17,3059.37,31.24,831.14,3278.55,810.47,38.48
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,9722,145,67.048,67.806,67.806,169,82,131,71,-97,-11,570.75,253.86,337.11,308.23,283.91,90.28,216.53,126.94
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,9722,145,67.048,67.806,67.806,16649,82,7007,71,1438,-11,32178.02,253.86,193.27,308.23,9658.21,90.28,137.84,126.94
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,D1.fcs,D1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,9722,145,67.048,67.806,67.806,16649,169,7007,131,1438,-97,32178.02,570.75,193.27,337.11,9658.21,283.91,137.84,216.53
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,16402,105,156.210,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,105,95.238,60.968,60.968,22179,7433,16870,5033,16180,6420,32404.43,26551.52,146.10,357.23,5808.09,5794.74,34.43,115.15
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,4,105,0.038,0.024,0.040,204570,N/A,102289,N/A,117970,N/A,226183.68,N/A,110.57,N/A,34731.82,N/A,33.95,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,105,95.238,60.968,60.968,283,N/A,169,N/A,53,N/A,5669.14,N/A,2005.17,N/A,105.10,N/A,62.16,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,5668,105,53.981,34.557,56.680,35300,N/A,27837,N/A,22705,N/A,26513.46,N/A,75.11,N/A,13179.02,N/A,47.34,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,105,95.238,60.968,60.968,22079,N/A,17436,N/A,23897,N/A,28975.37,N/A,131.24,N/A,19276.20,N/A,110.55,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,8,105,0.076,0.049,0.080,9773,802,886,776,445,749,23970.59,252.24,245.27,31.44,415.92,73.44,46.92,9.46
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4980,105,47.429,30.362,49.800,164,25750,104,20592,283,20909,325.62,30245.97,198.61,117.46,96.90,20374.09,93.04,98.94
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,105,95.238,60.968,60.968,149,22405,23,17212,-9,35788,5954.92,31671.41,4007.82,141.36,127.16,18886.33,550.51,109.72
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,6,105,0.057,0.037,0.060,8916,N/A,6643,N/A,21972,N/A,6549.00,N/A,73.46,N/A,2140.20,N/A,32.22,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,105,95.238,60.968,60.968,425,N/A,382,N/A,127,N/A,380.41,N/A,89.57,N/A,252.09,N/A,66.03,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,3,105,0.029,0.018,0.030,4728,N/A,5109,N/A,3933,N/A,688.52,N/A,14.56,N/A,48.04,N/A,0.94,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,105,95.238,60.968,60.968,101,N/A,93,N/A,95,N/A,123.34,N/A,121.80,N/A,74.60,N/A,80.60,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,1,105,0.010,0.006,0.010,10827,8237,10827,8237,10827,8237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,105,95.238,60.968,60.968,149,85,23,72,-9,292,5954.92,223.26,4007.82,262.56,127.16,92.77,550.51,128.03
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,105,95.238,60.968,60.968,134098,22179,138631,16870,188965,16180,68746.17,32404.43,51.27,146.10,85332.52,5808.09,61.55,34.43
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,7,105,0.067,0.043,0.070,3318,7198,695,4845,9336,10693,4668.89,3855.56,140.73,53.56,1049.49,1863.76,151.06,38.47
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,105,95.238,60.968,60.968,149,196,23,152,-9,-197,5954.92,872.40,4007.82,445.00,127.16,295.84,550.51,194.16
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,2,105,0.019,0.012,0.020,10569,9198,10569,9198,11455,10158,1253.24,1358.35,11.86,14.77,1313.84,1424.04,12.43,15.48
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,105,95.238,60.968,60.968,196,85,152,72,-197,292,872.40,223.26,445.00,262.56,295.84,92.77,194.16,128.03
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,105,95.238,60.968,60.968,22405,85,17212,72,35788,292,31671.41,223.26,141.36,262.56,18886.33,92.77,109.72,128.03
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,E1.fcs,E1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,105,95.238,60.968,60.968,22405,196,17212,152,35788,-197,31671.41,872.40,141.36,445.00,18886.33,295.84,109.72,194.16
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,12640,43,293.953,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,43,232.558,79.114,79.114,22084,9128,16941,6939,19096,1068,27058.17,21543.70,122.52,236.02,6318.84,5922.99,37.30,85.36
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,43,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,43,232.558,79.114,79.114,212,N/A,181,N/A,169,N/A,179.86,N/A,84.69,N/A,118.01,N/A,65.22,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,5103,43,118.674,40.372,51.030,42968,N/A,28700,N/A,104703,N/A,41538.70,N/A,96.67,N/A,15998.83,N/A,55.75,N/A
24-07-08 Day5 -- Epoch.plate1,Experiment,10^-2 dilution,F1.fcs,F1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,43,232.558,79.114,79.114,24837,N/A,11159,N/A,7037,N/A,37069.20,N/A,149.25,N/A,11447.02,N/A,102.58,N/A
